Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,22H2,Pro,2022/09/20,22621.382,{Message}Error Code: {Error Code}Function: {Function}Source: {File Name} ({Line Number}),{Message} | {Function}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2019/12/10,18363.535,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2019/10/05,18363.418,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/04/13,18363.15,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/03/09,18363.144,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2020/09/08,18363.1082,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1909,Pro,2020/08/11,18363.1016,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/07/14,18362.959,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/05/12,18362.836,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/03/12,18362.72,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/02/11,18362.657,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/12/10,18362.535,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/11/12,18362.476,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/09/10,18362.356,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/03/29,18362.3,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/07/09,18362.239,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/06/11,18362.175,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/12/08,18362.1256,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/11/10,18362.1198,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/10/13,18362.1139,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2020/09/08,18362.1082,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1903,Pro,2019/12/10,18362.1016,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/01/14,17763.973,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/01/14,17763.973,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/12/10,17763.914,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2019/12/10,17763.914,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/11/12,17763.864,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2019/11/12,17763.864,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/10/08,17763.805,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/09/10,17763.737,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2019/09/10,17763.737,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/08/13,17763.678,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2019/08/13,17763.678,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/07/09,17763.615,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/06/11,17763.557,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/05/19,17763.504,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/04/09,17763.437,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/03/12,17763.379,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2019/03/12,17763.379,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2019/02/12,17763.316,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/01/08,17763.253,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2018/12/11,17763.194,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/11/10,17763.1577,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/10/13,17763.1518,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/09/08,17763.1457,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/08/11,17763.1397,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/07/14,17763.1339,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/06/09,17763.1282,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/05/12,17763.1217,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/04/14,17763.1158,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/03/12,17763.1098,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2018/11/13,17763.107,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2018/11/13,17763.107,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1809,Pro,2020/02/11,17763.1039,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/08/13,17134.95,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/07/09,17134.885,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/06/11,17134.829,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/05/19,17134.766,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/04/09,17134.706,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/03/12,17134.648,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/01/08,17134.523,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2018/09/11,17134.285,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2018/08/14,17134.228,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2018/06/12,17134.112,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,2019/09/10,17134.1006,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1803,Pro,1970/01/01,17134.1,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1709,Pro,2017/11/14,16299.64,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1709,Pro,2017/11/14,16299.15,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1709,Pro,2017/12/12,16299.125,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1703,Pro,2017/07/11,15063.483,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1703,Pro,2017/06/13,15063.413,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1703,Pro,2017/03/20,15063.0,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1607,Pro,2016/11/08,14393.447,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2016,1607,Standard,2016/11/08,14393.447,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2016,1607,Standard,2016/10/12,14393.0,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1511,Pro,2016/03/08,10586.164,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1511,Enterprise,2016/02/09,10586.104,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1511,Pro,1970/01/01,10586.0,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
3,0,Warning,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,1507,Pro,2015/07/29,10240.0,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,22H2,Pro,2022/09/20,22621.382,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/09/20,22000.978,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/08/16,22000.856,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/07/19,22000.795,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/06/21,22000.739,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/05/17,22000.675,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/04/19,22000.613,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/03/15,22000.556,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/02/15,22000.493,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2022/01/11,22000.434,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2021/12/14,22000.376,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2021/11/09,22000.318,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro,2021/09/16,22000.194,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,21H2,Pro,2022/09/20,19044.2006,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
4,0,Information,Microsoft-Windows-Store/Operational,StorefrontClient,,StorefrontClient,Windows 10,21H2,Pro,2022/08/16,19044.1889,{Message}Function: {Member Name}Source: {File Name} ({Line Number}),{Message}
