Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
100,0,Error,Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
100,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode},{PackageName} | {UserName} | {DomainName} | {ServerName} | {ProtectedUser} | {ErrorCode}
