Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
14001,0,Information,Microsoft-Windows-Wired-AutoConfig/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder} | {AutoConfigEnabled} | {Profileapplied} | {ReasonCode}
