Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/05/11,19041.985,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/04/13,19041.928,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/03/09,19041.867,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/02/09,19041.804,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/01/12,19041.746,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/12/08,19041.685,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/11/10,19041.63,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/10/13,19041.572,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/09/08,19041.508,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/08/11,19041.45,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/07/14,19041.388,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/06/09,19041.329,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/05/27,19041.264,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2020/04/16,19041.208,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/07/13,19041.111,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
100,0,Error,Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,,,,Windows 10,1909,Pro,2020/07/14,18363.959,NTLM authentication failed because the account was a member of the Protected User group.Account Name:	{AccountName}Device Name:	{DeviceName}Error Code:	{Status},{AccountName} | {DeviceName} | {Status}
